Newton County,Georgia,3081584
Oconee County,Georgia,1559022
Oglethorpe County,Georgia,249266
Paulding County,Georgia,3113990
Peach County,Georgia,875694
Pickens County,Georgia,975482
Pierce County,Georgia,439168
Pike County,Georgia,329298
Polk County,Georgia,1218896
Pulaski County,Georgia,271311
Putnam County,Georgia,522730
Quitman County,Georgia,39134
Rabun County,Georgia,542675
Randolph County,Georgia,180341
Richmond County,Georgia,12104550
Rockdale County,Georgia,4013229
Schley County,Georgia,111345
Screven County,Georgia,301998
Seminole County,Georgia,306719
Spalding County,Georgia,1997238
Stephens County,Georgia,917959
Stewart County,Georgia,134187
Sumter County,Georgia,1027949
Talbot County,Georgia,155238
Taliaferro County,Georgia,25946
Tattnall County,Georgia,528624
Taylor County,Georgia,210888
Telfair County,Georgia,259407
Terrell County,Georgia,221177
Thomas County,Georgia,2133286
Tift County,Georgia,1911393
Toombs County,Georgia,956151
Towns County,Georgia,352930
Treutlen County,Georgia,101950
Troup County,Georgia,3480568
Turner County,Georgia,193176
Twiggs County,Georgia,249719
Union County,Georgia,800698
Upson County,Georgia,634094
Walker County,Georgia,1401642
Walton County,Georgia,2671183
Ware County,Georgia,1329655
Warren County,Georgia,171182
Washington County,Georgia,621032
Wayne County,Georgia,1325920
Webster County,Georgia,62823
Wheeler County,Georgia,102516
White County,Georgia,815262
Whitfield County,Georgia,5458151
Wilcox County,Georgia,141919
Wilkes County,Georgia,275743
Wilkinson County,Georgia,552161
Worth County,Georgia,337818
Hawaii County,Hawaii,7533269
Honolulu County,Hawaii,60087478
Kauai County,Hawaii,3641562
Maui County + Kalawao County,Hawaii,8577089
Ada County,Idaho,29310868
Adams County,Idaho,120316
Bannock County,Idaho,2903589
Bear Lake County,Idaho,183712
Benewah County,Idaho,347100
Bingham County,Idaho,1432445
Blaine County,Idaho,1544087
Boise County,Idaho,164322
Bonner County,Idaho,1630158
Bonneville County,Idaho,6885868
Boundary County,Idaho,358532
Butte County,Idaho,1278922
Camas County,Idaho,71662
Canyon County,Idaho,6724745
Caribou County,Idaho,678949
Cassia County,Idaho,1467610
Clark County,Idaho,43007
Clearwater County,Idaho,346306
Custer County,Idaho,167894
Elmore County,Idaho,1251147
Franklin County,Idaho,403517
Fremont County,Idaho,389529
Gem County,Idaho,417248
Gooding County,Idaho,1233661
Idaho County,Idaho,456534
Jefferson County,Idaho,867032
Jerome County,Idaho,1258233
Kootenai County,Idaho,6875753
Latah County,Idaho,1379864
Lemhi County,Idaho,251023
Lewis County,Idaho,153364
Lincoln County,Idaho,254959
Madison County,Idaho,1324875
Minidoka County,Idaho,879432
